q0,q1,q2,q3,accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ,0
0.6401,-0.3201,0.618,-0.325,-0.726,-0.8281,0.0488,-0.354,-0.431,0.069,-22.35,16.949,27.899,48
0.5435,-0.4518,0.4592,-0.5379,-0.0957,-0.9243,0.0263,0.232,-2.041,1.127,24.899,-7.187,19.949,28
0.6408,-0.6136,0.2681,-0.3751,0.2431,-0.8842,0.2177,0.099,-0.995,-2.614,28.199,-5.687,23.249,31
0.3854,-0.3302,0.628,-0.5898,-0.1362,-0.541,-0.0512,0.659,1.383,-0.759,20.312,-14.647,-18.381,34
0.656,-0.5452,0.3024,-0.4253,0.0629,-0.979,0.2353,0.011,0.087,-0.116,19.649,-3.887,17.249,21
0.3315,-0.1067,0.645,-0.6801,-0.2915,-0.9619,0.1425,0.004,0.014,-0.011,14.748,-30.295,-24.718,35
0.6742,-0.4892,0.424,-0.3551,0.0058,-0.913,0.185,0.582,-0.513,-0.286,-19.384,-18.913,-0.324,44
0.4729,-0.3934,-0.5792,0.5347,0.4799,-0.9008,0.247,-0.382,-0.688,-0.473,-9.435,-29.869,5.019,16
0.2544,-0.1191,0.6449,-0.7106,-0.2744,-1.6201,-0.0263,-0.403,-2.426,2.399,27.414,9.47,11.085,35
0.2733,-0.1371,0.6237,-0.7193,-0.0922,-1.0361,0.1533,-0.005,-0.395,-0.039,-10.629,9.244,-29.113,45
0.1111,0.1815,0.7018,-0.6797,-0.4145,-0.9008,-0.1386,-0.596,0.142,-0.523,15.616,-9.149,-10.764,29
0.7245,-0.6415,0.095,0.2331,-0.2978,-0.7661,-0.0551,0.265,-0.202,0.732,25.189,31.208,-30.715,26
0.8125,-0.5449,0.1998,0.0541,-0.2534,-0.8344,0.2041,0.079,0.081,0.361,1.799,10.664,22.949,50
0.6786,-0.5864,0.3396,-0.283,-0.1635,-0.9858,0.0825,-0.001,-0.155,-0.046,12.415,29.223,-24.474,44
0.7201,-0.4667,0.2621,-0.4412,0.0727,-0.7734,0.3603,-0.663,0.409,-0.959,32.549,-17.687,21.599,39
0.6978,-0.6716,0.2004,-0.1473,0.3886,-0.8198,0.0585,0.205,-1.166,0.904,-24.75,-2.387,3.164,17
0.1686,-0.0988,0.5994,-0.7761,-0.1933,-0.7905,0.2636,0.242,-0.07,-0.217,31.744,9.746,7.354,45
0.4422,-0.1137,0.5671,-0.6854,-0.0366,-0.9511,0.3417,0.541,0.631,-1.786,3.671,15.49,-22.154,35
0.3011,-0.1736,0.6308,-0.6937,-0.3095,-0.9438,0.0668,0.031,-0.081,-0.231,-28.037,-3.737,16.199,33
0.7826,-0.6079,0.1265,-0.0422,-0.0214,-0.9453,0.1635,0.395,-1.443,2.053,-24.737,-28.637,14.249,37
0.1549,-0.3812,-0.5687,0.7121,-0.6914,-1.0043,-0.1962,0.296,0.666,-0.087,-7.232,28.988,-17.091,29
0.7405,-0.595,-0.1285,0.2844,-0.1821,-0.9765,0.1733,-0.038,-0.059,-0.156,-23.366,-0.866,-12.251,15
0.6758,-0.3801,0.4878,-0.4009,-0.2446,-1.1005,-0.0288,-0.093,-0.16,0.612,-30.587,-25.487,-31.787,30
0.6724,-0.337,0.6072,-0.2557,-0.5234,-0.832,0.1103,-0.441,-0.495,-0.123,29.849,10.063,0.449,48
0.5927,-0.46,0.3983,-0.5276,0.0439,-0.9702,0.372,-0.156,-0.53,-0.179,-26.683,1.109,-7.142,4
0.3169,-0.3899,-0.5847,0.6368,-0.0664,-0.5664,0.0761,-1.039,-1.489,-2.093,16.64,8.899,-20.597,12
0.5257,-0.4338,-0.4732,0.558,-0.1337,-0.6845,0.249,0.407,-0.443,-1.257,-28.787,28.199,3.463,46
0.6624,-0.4047,0.5762,-0.2554,-0.7309,-0.8764,0.0302,0.395,1.06,0.068,21.749,25.799,8.099,48
0.5331,-0.5806,-0.3384,0.5138,-0.0444,-0.873,0.1499,-0.431,0.503,-0.839,-14.678,-5.686,-2.614,23
0.0775,-0.0815,0.6942,-0.7109,0.2749,-1.6284,0.1152,0.712,-1.322,-0.451,-11.1,29.099,-5.087,10
0.2843,-0.1605,0.6233,-0.7105,-0.0834,-1.2246,0.1801,-0.201,-0.869,-0.182,11.842,-22.782,29.367,45
0.6334,-0.4488,0.4103,-0.4783,0.0258,-1.0151,0.1977,-0.159,-0.217,-0.221,-19.783,1.709,-9.542,4
0.6209,-0.4541,0.3838,-0.5106,-0.0532,-0.9262,0.353,0.372,1.398,-0.172,-7.283,-27.384,-26.038,4
0.2954,-0.3212,-0.6434,0.6288,-0.0771,-1.0283,-0.0683,-0.154,0.343,-0.543,24.74,-11.037,26.339,12
0.5092,-0.3339,-0.4693,0.6394,0.2045,-0.7646,0.2163,0.124,0.295,-0.05,-3.6,28.199,5.563,36
0.4642,-0.2874,-0.511,0.6638,0.0864,-0.958,0.3037,0.029,0.415,-0.342,-15,-9.437,1.213,36
0.6822,-0.4942,0.415,-0.3435,-0.1586,-0.8188,0.1,0.068,0.342,-0.047,-21.887,-13.337,19.199,32
0.1502,0.0278,-0.586,0.7957,0.0517,-1.1186,0.5009,-0.154,-0.118,0.133,-16.487,-1.937,-32.387,49
0.558,-0.4358,0.4124,-0.5731,-0.0649,-0.7646,0.3408,0.233,1.115,-0.485,-16.823,14.539,-5.708,4
0.3463,-0.1118,0.6404,-0.6762,-0.1386,-0.8579,0.2011,-0.218,0.457,0.442,12.557,23.546,-20.395,45
0.4825,-0.3962,0.3816,-0.6815,0.2495,-1.041,0.4272,-0.291,0.107,0.117,31.349,-25.337,-17.087,43
0.1837,-0.4504,-0.5305,0.6941,-0.3159,-1.27,-0.2592,0.509,-0.201,-0.719,28.64,14.149,-23.297,12
0.2491,-0.2661,-0.5879,0.722,-0.1372,-0.83,0.122,0.217,1.328,-1.476,31.199,-10.487,5.099,41
0.4171,-0.3716,0.5024,-0.6598,-0.2402,-0.9687,0.1826,0.209,0.329,-0.598,-5.25,-21.437,-2.55,42
0.2862,-0.1732,0.6459,-0.6861,0.0092,-0.7451,0.1079,0.025,0.283,0.398,4.049,-17.537,22.949,38
0.3764,-0.5212,0.4292,-0.6343,0.2285,-1.2363,0.0942,-0.236,0.631,-0.431,-16.8,-29.387,-19.487,2
0.6523,-0.563,0.3521,-0.3652,-0.2172,-0.9379,0.1333,0.184,0.388,-0.627,9.415,28.923,-25.974,44
0.7251,-0.6344,0.1022,0.2472,-0.3022,-0.8344,-0.0429,0.237,-0.182,0.557,25.189,31.208,-30.715,26
0.8053,-0.587,0.066,-0.0498,-0.0288,-0.9599,0.2705,0.255,-0.465,-0.502,12.599,28.963,2.999,50
0.2829,-0.4746,0.4836,-0.6788,0.3398,-1.0087,0.1816,-0.264,2.716,-1.336,-11.4,18.599,-11.837,1
0.6899,-0.5463,0.3123,-0.3575,-0.1831,-0.9189,0.2729,-0.111,0.112,-0.047,13.649,-29.837,30.599,8
0.6925,-0.5574,0.3145,-0.3327,-0.1645,-0.8378,0.1308,0.188,0.189,0.22,0.599,21.299,-15.437,8
0.5938,-0.6361,0.1286,-0.4755,0.1162,-0.8315,0.1791,-0.235,-0.036,-1.148,-0.6,-12.437,30.749,9
0.6171,-0.4908,0.3884,-0.4767,-0.2065,-0.9028,0.2431,0.001,0.462,-0.679,-25.337,-2.387,19.049,32
0.7087,-0.5299,0.2311,-0.4041,0.2133,-1.2055,0.3842,0.125,0.354,-0.439,18.449,-8.837,27.299,39
0.2874,-0.2051,0.62,-0.7006,-0.0419,-0.9277,-0.1318,0.212,-0.634,0.768,-13.487,-9.587,-4.05,38
0.5281,-0.3476,0.468,-0.6173,-0.0068,-0.9047,0.3354,-0.137,0.34,-1.263,5.549,20.999,2.549,47
0.6844,-0.5201,0.327,-0.3924,0.1303,-1.0502,0.4482,-0.225,0.32,-0.312,14.099,-8.087,26.999,21
0.1982,-0.3775,-0.5766,0.6968,-0.246,-1.142,0.1499,0.207,-1.149,-0.807,-25.046,-30.987,17.939,12
0.6498,-0.6892,0.1894,-0.2582,0.3491,-1.4208,-0.0546,-0.168,1.134,-0.235,-14.289,9.167,11.914,20
0.4876,-0.4169,-0.4704,0.6058,0.0756,-1.0156,0.2915,-0.684,-0.041,-1.213,-5.987,-4.487,-30.437,46
0.1592,-0.0694,-0.6405,0.7479,-0.1269,-0.996,0.2197,-0.42,-0.431,0.071,17.549,-7.487,29.399,7
0.2387,-0.0372,0.6326,-0.7357,-0.6406,-0.7783,0.0126,0.601,3.117,-0.101,-4.65,-12.887,-13.637,33
0.6386,-0.5292,0.2827,-0.4817,-0.0395,-0.9877,0.2783,0.536,-1.463,0.834,9.299,-24.587,-16.037,39
0.6659,-0.4427,0.4702,-0.3732,-0.0092,-1.0585,0.3139,-0.698,-0.293,-0.131,-22.234,-5.126,15.725,44
0.596,-0.6774,0.114,-0.4156,0.7177,-0.8666,-0.082,1.559,-1.161,0.806,-14.018,10.625,-13.427,5
0.2508,-0.0974,0.6183,-0.7383,-0.2207,-0.8842,0.2705,-0.034,-0.257,-0.319,-23.687,-11.687,19.499,33
0.3364,-0.1893,0.6105,-0.6914,-0.0649,-0.7089,0.0805,-0.003,0.241,0.498,-13.487,-9.587,-4.05,38
0.0526,-0.0471,-0.6244,0.7778,0.0249,-0.9814,0.1616,0.064,0.246,0.001,-12.45,-32.387,-12.887,7
0.3998,-0.5574,0.4201,-0.5939,0.4946,-0.7924,0.0585,1.211,1.391,2.525,-3.75,-26.087,-18.137,1
0.2781,-0.0798,0.6291,-0.7213,-0.3935,-1.4067,0.1611,0.256,0.693,-1.207,-25.842,9.896,6.754,45
0.5142,-0.4029,-0.5911,0.4729,0.27,-1.2109,0.0214,-0.152,0.459,0.471,4.801,26.067,-32.317,16
0.3149,-0.1,0.5671,-0.7544,-0.3295,-0.8979,0.291,0.33,0.987,-1.646,-0.228,15.34,-20.654,35
0.3678,-0.5329,0.4451,-0.6183,0.1699,-0.9335,0.1191,-0.143,-0.217,-0.119,-5.85,-12.137,-31.487,2
0.686,-0.489,0.272,-0.4648,0.2065,-0.9555,0.2983,0.858,0.236,0.486,-12.45,-21.737,18.013,39
0.5106,-0.4452,0.5525,-0.4855,-0.1723,-1.4223,-0.0776,0.373,1.765,-0.647,21.962,-17.497,28.405,34
0.4174,-0.4374,0.383,-0.6982,0.4873,-0.7304,0.3281,-0.132,0.129,-0.453,-30.587,-10.637,-29.687,43
0.4781,-0.3319,0.5496,-0.5991,-0.1577,-0.9667,0.1318,-0.191,0.111,-0.076,-20.25,0.914,2.099,42
0.5141,-0.4061,-0.5826,0.4808,0.2104,-1.0273,0.0366,-0.111,0.389,0.132,19.051,-17.119,23.619,16
0.3087,-0.1572,0.6311,-0.6939,0.0913,-1.436,0.1689,0.51,-0.54,3.182,-16.878,18.34,-3.854,35
0.6402,-0.6737,0.1789,-0.3227,0.3442,-1.4228,-0.0766,-0.05,-0.116,2.905,15.149,-14.237,-18.887,17
0.2641,-0.2909,0.561,-0.7285,0.2314,-0.9257,0.0112,0.294,-0.483,0.78,17.099,-32.537,-24.737,25
0.33,-0.1087,0.6447,-0.6807,-0.2949,-0.9541,0.1367,-0.01,-0.014,-0.027,15.198,-31.045,-23.668,35
0.0697,0.1161,0.6821,-0.7185,-0.2783,-0.9755,0.0336,-0.006,0.099,-0.065,-9.887,3.914,-12.3,40
0.6191,-0.6813,0.1166,-0.3725,0.3715,-0.9335,-0.0449,-0.002,0.021,-0.062,-29.654,-27.617,-1.496,5
0.1414,-0.1654,0.6034,-0.7671,0.1459,-0.9804,0.4179,-0.517,-0.323,0.369,-14.85,11.713,-29.837,25
0.7299,-0.6315,0.1319,0.2255,-0.3144,-0.8554,-0.0317,0.122,0.014,0.31,-7.21,12.158,-12.265,26
0.7145,-0.6186,0.2807,-0.1669,-0.2416,-1.0463,0.2539,0.479,2.09,-0.434,10.349,-8.837,18.299,3
0.1514,-0.0297,-0.579,0.8005,0.1083,-0.7026,0.4252,-0.08,1.299,-1.557,-31.337,-30.137,12.463,49
0.2561,-0.4059,-0.5666,0.6697,-0.018,-0.728,0.0961,-0.006,-2.054,-1.682,21.606,2.202,-26.34,12
0.6526,-0.5533,0.3085,-0.4155,-0.0317,-0.9194,0.25,-0.069,-0.09,-0.058,-21.15,-31.787,-1.487,27
0.7312,-0.6608,0.1114,0.1273,-0.2861,-0.9897,0.0703,-0.102,-0.062,-0.045,7.639,14.872,24.021,26
0.6819,-0.6403,0.2552,-0.2443,-0.0048,-1.2294,0.0737,0.085,-1.43,2.738,-9.3,14.999,-9.137,17
0.6769,-0.4334,0.5484,-0.2304,-0.4423,-0.7651,0.1997,0.428,-0.192,-0.158,29.699,-30.737,2.549,48
0.6166,-0.4444,0.4886,-0.4282,-0.2534,-0.9882,0.1845,0.044,0.116,-0.006,-26.537,1.664,15.149,30
0.455,-0.586,-0.2663,0.6152,-0.2675,-1.0043,0.2817,-0.149,1.059,-0.643,-24.578,-30.436,5.785,23
0.2646,-0.2038,-0.5773,0.745,0.0483,-0.7988,0.2768,-0.415,-0.037,0.167,-32.62,-11.096,4.561,18
0.7287,-0.579,-0.2589,0.2578,-0.1855,-1.1499,-0.0009,-0.339,0.675,0.099,29.258,0.75,11.185,23
0.3286,-0.1189,0.6422,-0.6821,-0.2939,-0.9897,0.1293,0.032,-0.038,-0.056,12.048,-30.745,-24.568,35
0.2231,-0.0682,-0.5789,0.7812,-0.2138,-0.9746,0.4321,-0.505,0.055,0.058,11.099,-9.287,4.664,49
0.3134,-0.2081,0.6345,-0.675,0.0034,-0.894,0.0512,-0.05,0.039,-0.009,10.799,6.763,9.149,38
0.363,-0.3793,0.4919,-0.6945,-0.2377,-0.8994,0.2954,-0.364,0.805,-0.786,-15,-18.587,5.849,47
0.344,-0.1052,0.6448,-0.6743,-0.166,-0.8491,0.1577,-0.115,0.536,0.197,12.557,23.546,-20.395,45
0.7923,-0.5767,0.0891,-0.1777,-0.165,-0.895,0.3212,-0.035,0.223,-0.558,-20.1,-14.987,-31.337,50
0.0675,0.1168,0.6824,-0.7183,-0.2963,-0.9604,0.0415,0.006,0.117,-0.087,-9.887,3.914,-12.3,40
0.3909,-0.3444,0.4278,-0.7385,0.2202,-1.0712,0.436,0.057,0.429,-0.35,-2.85,7.363,-8.237,43
0.4385,-0.1087,0.7096,-0.5405,-0.437,-0.7612,0.1958,0.82,-1.836,-0.867,28.66,20.13,-3.163,13
0.0028,0.2346,0.6111,-0.7559,-0.3125,-0.7836,0.1166,-0.163,0.201,0.092,-8.687,-1.637,26.999,29
0.3008,-0.1791,0.6286,-0.6943,-0.2407,-0.996,0.0678,0.052,-0.095,-0.145,-28.037,-3.737,16.199,33
0.5894,-0.6462,0.1785,-0.4505,-0.0595,-1.5595,-0.1679,-0.577,-3.369,0.292,15.149,-14.237,-18.887,17
0.0674,-0.0552,-0.5931,0.8003,0.3041,-1.0859,0.3183,-0.055,1.052,-0.414,4.199,19.649,-25.487,7
0.6794,-0.4805,0.5191,-0.1948,-0.5556,-0.8105,-0.0932,0.094,-0.267,-0.05,30.449,-26.537,0.299,48
0.4609,-0.5129,0.4794,-0.5427,0.2514,-0.9389,0.1132,-0.33,1.442,-1.524,-16.05,-14.387,-17.237,2
0.486,-0.432,-0.4229,0.631,0.1313,-1.0239,0.3159,-0.92,-1.005,-0.967,-5.987,-4.487,-30.437,46
0.761,-0.6029,-0.1019,0.2165,-0.2622,-1.0527,0.2539,0.317,-0.279,0.578,-18.266,-16.616,8.449,15
0.7924,-0.5874,0.0539,-0.155,-0.0556,-0.8125,0.3305,-0.408,-0.195,0.352,28.949,-16.337,16.649,50
0.7741,-0.5964,-0.0711,0.1998,-0.3432,-0.8144,0.3525,-0.369,-0.035,-0.574,30.77,-29.516,22.699,15
0.0311,0.2165,0.688,-0.6919,-0.1611,-0.916,-0.3061,-2.746,-3.007,0.699,22.349,-29.387,2.713,29
0.144,-0.0722,0.6142,-0.7724,-0.1518,-0.8027,0.2314,0.126,-0.415,0.033,0.442,27.454,-21.619,45
0.256,-0.1103,0.6211,-0.7324,-0.0947,-1.2172,0.2836,-0.251,0.411,0.306,-31.787,-26.987,-27.887,33
0.4527,-0.3944,0.4881,-0.6332,0.1015,-0.9492,0.1665,-0.369,-0.092,-0.326,1.949,-25.937,5.699,42
0.6563,-0.4689,0.4226,-0.4129,-0.018,-0.6997,0.0444,0.08,-0.72,1.289,24.899,-7.187,19.949,28
0.3828,-0.3793,0.5249,-0.6587,-0.2607,-1.6831,0.1406,-0.711,-0.015,0.681,-0.3,-32.387,11.099,42
0.5887,-0.6585,0.2638,-0.3873,0.1733,-1.3227,0.0683,-0.121,-0.71,-0.339,-31.089,6.767,2.914,20
0.5275,-0.3028,-0.4721,0.638,0.3481,-0.8149,0.6567,-0.061,-0.45,-0.886,26.849,-31.937,-10.787,36
0.3279,-0.2756,0.6416,-0.6361,-0.2446,-0.8803,-0.0229,0.356,0.044,0.022,21.062,18.789,-4.881,34
0.1301,-0.0463,0.6965,-0.7041,-0.4501,-1.0175,0.1948,-0.375,0.534,-0.109,24.46,-7.176,5.926,11
0.4748,-0.4291,-0.4532,0.6203,0.0219,-1.0244,0.2402,0.19,0.258,-0.274,20.699,15.914,-5.537,46
0.617,-0.4461,0.4874,-0.4272,-0.2529,-0.9877,0.124,-0.013,-0.024,-0.011,-26.387,-0.137,16.049,30
0.5259,-0.5808,-0.3223,0.531,-0.0883,-1.1093,-0.0214,-0.026,-0.232,-0.002,-17.828,-8.086,-0.964,23
0.0343,-0.2405,-0.6601,0.7107,-0.0854,-0.8754,-0.0664,-0.27,-1.219,2.053,-27.887,1.363,7.649,40
0.7322,-0.6342,0.1095,0.2227,-0.371,-0.7915,-0.0092,0.303,-0.236,0.396,14.839,-18.278,26.121,26
0.7247,-0.6667,0.1358,0.1086,-0.5141,-1.0654,0.1093,-0.285,0.033,0.002,-22.51,-14.378,-22.765,26
0.6103,-0.4701,0.4661,-0.4349,-0.3066,-0.9375,0.1669,-0.132,-0.281,-0.479,-26.837,0.613,16.499,30
0.3623,-0.4897,0.4725,-0.6368,0.0039,-0.8881,0.0258,0.117,1.551,-0.789,-13.05,19.949,-11.237,2
0.5112,-0.4718,0.4457,-0.5632,0.0771,-1.3627,0.0288,-0.764,-2.942,1.098,-20.4,20.399,-13.187,31
0.5536,-0.3565,-0.4522,0.6014,0,-0.7773,0.4375,0.139,-0.921,-0.278,-30.437,-11.237,-28.787,36
0.6211,-0.485,0.4185,-0.4513,-0.1567,-1.1025,0.2968,-0.285,0.228,-0.083,-29.687,-20.387,29.099,32
0.6962,-0.3597,0.5853,-0.2076,-0.4853,-0.7607,-0.0312,-0.999,-0.513,0.766,-9.6,6.749,30.449,48
0.7406,-0.4911,-0.3702,0.2705,-0.0322,-1.3066,0.2416,-0.591,-0.234,0.455,-8.503,-27.098,-13.877,23
0.1645,0.1635,0.7497,-0.6197,-0.0288,-0.871,-0.2065,-1.747,-0.537,1.148,-20.687,2.414,-17.237,29
0.4841,-0.3924,-0.5645,0.5412,0.1572,-0.6723,-0.0288,0.584,-0.824,0.422,-7.035,20.667,15.819,16
0.528,-0.392,-0.4779,0.5821,-0.1884,-1.2236,0.3017,-0.281,0.468,0.106,-15.829,7.773,8.85,22
0.2091,-0.4947,0.4908,-0.686,0.3208,-1.4423,-0.0468,-0.208,-2.101,0.052,-11.4,-13.637,-27.887,1
0.7121,-0.6905,0.1232,0.0278,-0.1113,-0.7163,-0.0454,0.03,-0.461,0.857,19.199,0.313,-21.137,19
0.2843,-0.0318,0.6947,-0.6599,-0.1743,-0.747,0.0561,0.37,-0.515,0.579,32.41,-18.876,3.226,11
0.7413,-0.6692,0.0474,-0.0166,0.0146,-0.9145,0.0219,0.299,-0.131,0.478,-18.45,-15.737,-3.287,14
0.68,-0.492,0.3815,-0.387,-0.0209,-1.1455,0.166,0.444,0.312,-0.678,-24.437,-14.837,20.999,32
0.7201,-0.6701,0.0756,0.163,-0.2578,-1.2509,-0.0869,-0.115,-1.274,0.831,26.089,-24.578,-27.715,26
0.3629,-0.2875,-0.571,0.6778,-0.1777,-0.955,0.226,0.061,0.262,-0.062,-11.779,-25.663,-23.399,22
0.5488,-0.4744,0.5163,-0.455,-0.3242,-1.0483,-0.1152,-0.041,0.867,0.407,21.962,-17.497,28.405,34
0.3659,-0.1202,0.6213,-0.6822,-0.1772,-0.9692,0.1445,-0.124,-0.138,-0.021,28.799,22.063,22.199,33
0.6887,-0.5482,0.3144,-0.3552,-0.1396,-1.0312,0.2968,-0.216,-0.208,-0.053,13.649,-29.837,30.599,8
0.6351,-0.6806,0.2384,-0.2762,0.4223,-1.2524,0.0507,-0.347,2.308,-0.142,4.91,-25.169,5.014,20
0.6705,-0.5322,0.3247,-0.4019,0.0917,-0.9287,0.1752,0.008,0.023,0.176,-6.3,17.414,-24.437,21
0.468,-0.3676,-0.607,0.5265,0.52,-0.8442,0.1074,0.444,1.943,0.692,-32.535,26.217,21.369,16
0.6931,-0.5652,0.2861,-0.3438,0.0966,-0.9018,0.0913,0.202,-0.799,0.457,16.049,-2.987,27.899,27
0.7153,-0.6786,0.1659,0.0158,-0.0288,-0.9716,0.2504,0.043,0.732,-0.969,2.249,-13.787,-8.387,19
0.6804,-0.5142,0.4134,-0.3186,-0.2792,-1.0268,0.1533,0.082,0.502,-0.578,-3.52,-9.404,-8.144,44
0.6718,-0.5323,0.3804,-0.3471,-0.0336,-0.7412,0.1591,0.324,-0.033,-1.655,16.465,13.623,-26.424,44
0.356,-0.2345,-0.593,0.683,-0.0927,-1.3627,0.2202,-0.176,0.459,0.636,17.399,-8.237,4.499,41
0.4028,-0.142,0.6979,-0.5748,-0.5043,-0.9555,-0.0727,0.445,0.974,-0.47,32.616,-24.856,-17.296,13
0.4232,-0.4814,0.4852,-0.5946,0.1489,-0.999,0.0917,0.082,0.137,-0.058,-7.05,-5.087,29.849,1
0.7201,-0.6731,0.1562,-0.0617,-0.0668,-0.998,0.1,0.144,0.664,-0.784,22.799,-15.587,-29.987,19
0.7178,-0.6742,0.1727,0.0133,-0.2216,-0.8945,-0.0683,0.081,-0.017,0.242,6.149,10.063,-16.637,19
0.6965,-0.5111,0.3328,-0.3778,-0.0512,-1.0307,0.227,-0.017,0.464,-0.645,5.399,31.199,-9.287,21
0.6045,-0.4656,0.4107,-0.4989,0.0688,-1.0966,0.2685,0.162,0.023,-0.143,12.582,28.441,-19.077,4
0.6125,-0.6806,0.1282,-0.3807,0.2617,-0.9599,0.1049,-0.184,0.6,0.049,-29.654,-27.617,-1.946,5
0.7256,-0.6651,0.1476,0.0957,-0.4946,-1.1357,0.2001,-0.354,-0.48,0.277,-25.96,16.958,-12.715,26
0.2702,-0.3327,-0.6347,0.6428,-0.0942,-1.0034,-0.0312,-0.041,-0.081,-0.013,26.09,-11.337,22.889,12
0.4217,-0.3788,0.5177,-0.6407,-0.1567,-1.4838,0.2387,-0.451,-0.364,0.062,-26.4,-32.687,11.399,42
0.7039,-0.4778,0.2675,-0.4522,0.0473,-0.7939,0.3593,-0.649,0.297,-0.834,21.149,29.849,-11.987,39
0.5652,-0.4108,0.4967,-0.5147,-0.2255,-1.0502,0.0366,-0.615,0.535,-1.974,16.049,-10.937,29.699,28
0.6382,-0.4566,0.4714,-0.4023,-0.1933,-0.851,0.1826,0.02,-0.872,-0.357,-21.184,-27.913,0.725,44
0.1387,-0.0165,-0.6265,0.7667,0.0927,-0.9785,0.2685,-0.104,0.307,-0.008,12.449,-2.987,29.399,7
0.6145,-0.4188,0.4529,-0.4916,-0.0913,-0.9453,0.35,-0.591,0.062,-0.934,31.653,12.495,20.607,4
0.7636,-0.6086,0.113,-0.1834,0.0043,-0.8774,0.269,-0.04,-0.7,0.749,28.199,-2.987,-1.35,37
0.3324,-0.1048,0.645,-0.68,-0.289,-0.9619,0.1494,0,-0.005,-0.011,14.448,-31.795,-24.718,35
0.6474,-0.5053,0.3365,-0.4606,0.0473,-1.0571,0.291,-0.085,0.756,-0.632,-19.05,-22.487,-7.187,21
0.6123,-0.521,0.427,-0.4137,-0.0996,-1.0996,0.0576,0.23,-0.834,0.394,-13.684,18.873,-3.774,44
0.4591,-0.4058,-0.5941,0.5209,0.1679,-1.1025,0.0229,-0.111,-0.27,-0.092,27.451,-14.569,17.769,16
0.5741,-0.4088,0.5194,-0.483,-0.2866,-1.1152,0.0029,0.142,-1.812,0.801,9.449,31.649,-12.887,30
0.6503,-0.692,0.1243,-0.2874,0.2016,-0.913,0.0815,-0.096,0.875,0.006,2.51,-29.069,-4.885,20
0.1209,-0.0025,0.7081,-0.6956,-0.602,-1.2817,0.0498,0.139,0.409,0.632,-21.426,-18.276,6.226,11
0.2129,-0.041,-0.5725,0.7906,-0.1235,-0.7885,0.3466,0.009,0.727,-0.246,11.099,-9.287,4.664,49
0.2489,-0.198,-0.613,0.7231,-0.0561,-1.5009,-0.0522,-0.937,-0.626,0.39,-1.55,-13.916,-15.325,18
0.3279,-0.0934,0.6226,-0.7043,-0.1889,-0.9433,0.2958,0.196,0.204,-0.456,20.099,15.763,29.399,33
0.2296,-0.0418,0.7029,-0.6718,-0.1943,-1.5205,-0.0786,-0.036,-1.863,1.438,-32.226,-2.226,6.676,11
0.7024,-0.6672,0.2045,-0.1396,0.2475,-0.6704,0.1333,0.312,0.394,0.585,-24.75,-2.387,3.164,17
0.5705,-0.7182,0.1987,-0.3451,0.3305,-0.9062,-0.1972,0.831,-0.041,0.191,0.449,-0.437,0.613,39
0.6713,-0.3769,0.5951,-0.2301,-0.5976,-0.8066,0.0048,-0.037,-0.121,-0.061,-28.937,14.563,-1.35,48
0.6334,-0.5483,0.3305,-0.4344,-0.1069,-0.9267,0.2475,0.017,-0.305,-0.025,-24,-5.087,-9.437,27
0.5178,-0.381,0.6014,-0.4741,0.0332,-0.9384,-0.0649,-0.201,-0.602,0.148,-4.287,-3.097,-8.931,34
0.2727,-0.389,-0.588,0.6545,0.0429,-0.8164,0.0336,-0.129,0.903,-1.617,-1.959,-28.287,-7.547,12
0.3562,-0.1582,0.6351,-0.6668,-0.1987,-1.0053,0.1679,-0.093,-0.284,0.16,12.319,-32.437,-24.226,35
0.5414,-0.5842,-0.3522,0.4913,-0.123,-0.6582,0.1264,-0.453,0.221,-0.971,-14.678,-5.686,-2.614,23
0.4068,-0.3394,0.6307,-0.5669,-0.0805,-0.6997,-0.062,0.572,1.222,-0.936,20.312,-14.647,-18.381,34
0.3627,-0.2294,-0.5955,0.679,-0.2084,-0.8764,0.1474,0.268,0.564,-1.073,20.999,31.199,23.699,41
0.8019,-0.5773,0.0642,-0.1395,-0.1455,-0.8066,0.3144,-0.023,0.483,-0.722,28.949,-16.337,16.649,50
0.3629,-0.3152,-0.5425,0.6888,0.0039,-0.9208,0.0747,0.205,-0.137,0.011,-5.329,-23.863,-27.599,22
0.7722,-0.6093,0.164,-0.0733,-0.2158,-0.958,0.2685,0.32,0.495,-1.168,19.499,2.863,13.199,37
0.1948,-0.2126,-0.6038,0.743,-0.0903,-0.9833,0.1552,0.016,0.123,-0.043,20.999,23.563,3.599,41
0.294,0.0562,0.7831,-0.5449,-0.5766,-0.7836,-0.2402,0.051,0,0.05,-2.687,-0.287,32.549,29
0.7327,-0.497,0.3987,-0.2386,-0.104,-1.0351,0.1513,-0.124,0.246,0.119,2.633,-7.602,-13.245,44
0.7438,-0.667,0.0408,-0.0056,0.0205,-0.8227,0.0717,0.39,-0.163,0.482,2.699,22.649,-11.987,14
0.4113,-0.3526,-0.5986,0.5899,-0.1645,-0.9301,0.0737,-0.217,-0.183,0.133,-16.343,-7.548,-16.74,12
0.757,-0.6108,0.0226,-0.2307,0.207,-1.225,0.3803,0.019,-0.345,0.497,-27.887,-1.487,-13.95,37
